10	dziesięcioma
20	dwudziestoma
30	trzydziestoma
40	czterdziestoma
50	pięćdziesięcioma
60	sześćdziesięcioma
70	siedemdziesięcioma
80	osiemdziesięcioma
90	dziewięćdziesięcioma
